Scheme_Code,Scheme_Name,AMC,Scheme_Type,Scheme_Category,Scheme_NAV_Name,Scheme_Min_Amt,NAV,Launch_Date,Launch_Year
141699,UTI - Capital Protection Oriented Scheme - Series IX-III (1389 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Regular Plan - IDCW,5000,10.0001,7/27/2017,2017
141700,UTI - Capital Protection Oriented Scheme - Series IX-III (1389 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Direct Plan - Growth Option,5000,12.6616,7/27/2017,2017
141701,UTI - Capital Protection Oriented Scheme - Series IX-III (1389 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Direct Plan - IDCW,5000,10,7/27/2017,2017
141710,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Annual Div Option,5000,10,7/26/2017,2017
141711,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Maturity Div Option,5000,10,7/26/2017,2017
141712,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Annual Div Option,5000,10,7/26/2017,2017
141713,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Quarterly Div Option,5000,10,7/26/2017,2017
141714,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Maturity Div Option,5000,10,7/26/2017,2017
141715,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII- V (1097 Days) - Regular Plan - Flexi Div Option,5000,10,7/26/2017,2017
141716,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Growth Option,5000,12.2454,7/26/2017,2017
141717,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Flexi Div Option,5000,10,7/26/2017,2017
141718,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII- V (1097 Days) - Direct Plan - Quarterly Div Option,5000,10,7/26/2017,2017
141719,UTI - FTIF - Series XXVII - Plan V (1097 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Growth Option,5000,12.1235,7/26/2017,2017
141748,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Annual Div Option,5000,10,8/14/2017,2017
141749,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Quarterly Div Option,5000,9.8832,8/14/2017,2017
141750,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Flexi Div Option,5000,10,8/14/2017,2017
141751,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Growth Option,5000,11.1879,8/14/2017,2017
141752,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Annual Div Option,5000,10,8/14/2017,2017
141753,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Maturity Div Option,5000,10,8/14/2017,2017
141754,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Flexi Div Option,5000,10,8/14/2017,2017
141755,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Quarterly Div Option,5000,9.8784,8/14/2017,2017
141756,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Maturity Div Option,5000,10,8/14/2017,2017
141757,UTI - FTIF - Series XXVII - Plan VI (1113 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Growth Option,5000,11.3005,8/14/2017,2017
141766,Edelweiss Balanced Advantage Fund,Edelweiss Asset Management Limited,Open Ended,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option,5000,20.23,8/3/2009,2009
141767,Edelweiss Balanced Advantage Fund,Edelweiss Asset Management Limited,Open Ended,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option,5000,25.6,8/3/2009,2009
141768,UTI - Liquid Fund,UTI Asset Mgmt. Co. Ltd.,Open Ended,Debt Scheme - Liquid Fund,UTI Liquid Fund - Direct Plan - Flexi IDCW,5000,1657.6846,6/23/2003,2003
141769,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Annual Div Option,5000,10,8/23/2017,2017
141770,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Quarterly Div Option,5000,10,8/23/2017,2017
141771,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Maturity Div Option,5000,10,8/23/2017,2017
141773,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Maturity Div Option,5000,10,8/23/2017,2017
141774,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Quarterly Div Option,5000,10,8/23/2017,2017
141775,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Growth Option,5000,12.1316,8/23/2017,2017
141776,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Annual Div Option,5000,10,8/23/2017,2017
141777,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Flexi Div Option,5000,10,8/23/2017,2017
141778,UTI - FTIF - Series XXVII - Plan VII (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Growth Option,5000,12.2535,8/23/2017,2017
141779,UTI - Dual Advantage Fixed Term Fund Series V - I (1103 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Growth Option,5000,11.4036,8/29/2017,2017
141780,UTI - Dual Advantage Fixed Term Fund Series V - I (1103 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct Plan - Dividend Option,5000,10,8/29/2017,2017
141781,UTI - Dual Advantage Fixed Term Fund Series V - I (1103 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct  Plan - Growth Option,5000,11.784,8/29/2017,2017
141782,UTI - Dual Advantage Fixed Term Fund Series V - I (1103 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Dividend Option,5000,10,8/29/2017,2017
141787,ICICI Prudential Value Fund - Series 17,ICICI Prudential Asset Management Company Limited,Close Ended,Growth,ICICI Prudential Value Fund - Series 17 - Direct Plan - IDCW Option,5000,13.04,8/29/2017,2017
141788,ICICI Prudential Value Fund - Series 17,ICICI Prudential Asset Management Company Limited,Close Ended,Growth,ICICI Prudential Value Fund - Series 17 - Direct Plan - Cumulative Option,5000,13.36,8/29/2017,2017
141789,ICICI Prudential Value Fund - Series 17,ICICI Prudential Asset Management Company Limited,Close Ended,Growth,ICICI Prudential Value Fund - Series 17 - IDCW Option,5000,12.59,8/29/2017,2017
141790,ICICI Prudential Value Fund - Series 17,ICICI Prudential Asset Management Company Limited,Close Ended,Growth,ICICI Prudential Value Fund - Series 17 - Cumulative Option,5000,12.9,8/29/2017,2017
141791,Nippon India Fixed Horizon Fund XXXV- Series 5,Nippon Life India Asset Management Limited,Close Ended,Income,Nippon India Fixed Horizon Fund XXXV- Series 5- Growth Option,5000,11.5393,9/6/2017,2017
141792,Nippon India Fixed Horizon Fund XXXV- Series 5,Nippon Life India Asset Management Limited,Close Ended,Income,Nippon India Fixed Horizon Fund XXXV- Series 5- Dividend Payout Option,5000,10,9/6/2017,2017
141793,Nippon India Fixed Horizon Fund XXXV- Series 5,Nippon Life India Asset Management Limited,Close Ended,Income,Nippon India Fixed Horizon Fund XXXV- Series 5- Direct Plan-Growth Option,5000,11.6748,9/6/2017,2017
141794,Nippon India Fixed Horizon Fund XXXV- Series 5,Nippon Life India Asset Management Limited,Close Ended,Income,Nippon India Fixed Horizon Fund XXXV- Series 5- Direct Plan- Dividend Payout Option,5000,10,9/6/2017,2017
141799,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan E,Nippon Life India Asset Management Limited,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan E- Growth Option,5000,12.358,9/7/2017,2017
141800,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan E,Nippon Life India Asset Management Limited,Close Ended,Income,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN E - DIRECT Plan - IDCW Option,5000,10,9/7/2017,2017
141801,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan E,Nippon Life India Asset Management Limited,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan E- Direct Plan- Growth Option,5000,12.6765,9/7/2017,2017
141802,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan E,Nippon Life India Asset Management Limited,Close Ended,Income,NIPPON INDIA DUAL ADVANTAGE FIXED TENURE FUND XI - PLAN E - IDCW Option,5000,10,9/7/2017,2017
141807,Groww ELSS Tax Saver Fund,Groww Asset Management Limited,Open Ended,Equity Scheme - ELSS,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Dividend Option,5000,20.9,9/21/2017,2017
141808,Groww ELSS Tax Saver Fund,Groww Asset Management Limited,Open Ended,Equity Scheme - ELSS,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,5000,20.93,9/21/2017,2017
141810,Groww ELSS Tax Saver Fund,Groww Asset Management Limited,Open Ended,Equity Scheme - ELSS,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),5000,18.22,9/21/2017,2017
141815,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Quarterly Div Option,5000,10,9/7/2017,2017
141816,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Maturity Div Option,5000,10,9/7/2017,2017
141818,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Growth Option,5000,12.1658,9/7/2017,2017
141819,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Quarterly Div Option,5000,10,9/7/2017,2017
141820,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Flexi Div Option,5000,10,9/7/2017,2017
141821,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Growth Option,5000,12.2882,9/7/2017,2017
141822,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Direct Plan - Annual Div Option,5000,10,9/7/2017,2017
141823,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Maturity Div Option,5000,10,9/7/2017,2017
141824,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-VIII (1117 Days) - Regular Plan - Annual Div Option,5000,10,9/7/2017,2017
141825,UTI - Focussed Equity Fund - Series IV (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Growth,UTI Focussed Equity Fund - Series IV (1104 Days) - Regular Plan - Growth Option,5000,10.253,9/13/2017,2017
141826,UTI - Focussed Equity Fund - Series IV (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Growth,UTI Focussed Equity Fund - Series IV (1104 Days) - Direct Plan - Dividend  Option,5000,10.6409,9/13/2017,2017
141827,UTI - Focussed Equity Fund - Series IV (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Growth,UTI Focussed Equity Fund - Series IV (1104 Days) - Direct Plan - Growth Option,5000,10.6409,9/13/2017,2017
141828,UTI - Focussed Equity Fund - Series IV (1104 Days),UTI Asset Mgmt. Co. Ltd.,Close Ended,Growth,UTI Focussed Equity Fund - Series IV (1104 Days) - Regular Plan - Dividend Option,5000,10.2531,9/13/2017,2017
141835,Kotak FMP Series 210,Kotak Mahindra Asset Management Company Limited.,Close Ended,Income,Kotak FMP Series 210-Regular plan-Dividend Option,200000000,12.1964524,9/12/2017,2017
141836,Kotak FMP Series 210,Kotak Mahindra Asset Management Company Limited.,Close Ended,Income,Kotak FMP Series 210 - Direct Plan - Dividend Option,200000000,12.29096602,9/12/2017,2017
141837,Kotak FMP Series 210,Kotak Mahindra Asset Management Company Limited.,Close Ended,Income,Kotak FMP Series 210-Direct Plan-Growth Option,200000000,12.29096233,9/12/2017,2017
141838,Kotak FMP Series 210,Kotak Mahindra Asset Management Company Limited.,Close Ended,Income,Kotak FMP Series 210-Regular Plan-Growth option,200000000,12.196452,9/12/2017,2017
141839,ICICI Prudential BSE Sensex Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential BSE Sensex Index Fund - Cumulative Option,5000,24.3573,9/14/2017,2017
141840,ICICI Prudential BSE Sensex Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential BSE Sensex Index Fund - IDCW Option,5000,24.3579,9/14/2017,2017
141841,ICICI Prudential BSE Sensex Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential BSE Sensex Index Fund - Direct Plan - Cumulative Option,5000,24.6882,9/14/2017,2017
141842,ICICI Prudential BSE Sensex Index Fund,ICICI Prudential Asset Management Company Limited,Open Ended,Other Scheme - Index Funds,ICICI Prudential BSE Sensex Index Fund - Direct Plan - IDCW Option,5000,24.6879,9/14/2017,2017
141843,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-IX (1160 Days) - Direct Plan - Growth Option,5000,11.3089,9/19/2017,2017
141845,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-IX (1160 Days) - Direct Plan - Quarterly Div Option,5000,9.8003,9/19/2017,2017
141850,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),UTI Asset Mgmt. Co. Ltd.,Close Ended,Income,UTI FTIF Series XXVII-IX (1160 Days) - Regular Plan - Growth Option,5000,11.1288,9/19/2017,2017
141853,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W - Dividend Option,5000,12.4779,9/25/2017,2017
141854,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W - Direct Plan Cumulative Option,5000,12.5101,9/25/2017,2017
141855,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W - Direct Plan Dividend Option,5000,12.5101,9/25/2017,2017
141856,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 81 - 1100 Days Plan W - Cumulative Option,5000,12.4779,9/25/2017,2017
141857,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days - IDCW OPtion,5000,12.2951,9/21/2017,2017
141858,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days - Cumulative Option,5000,12.2951,9/21/2017,2017
141859,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days - Direct Plan - Cumulative Option,5000,12.6364,9/21/2017,2017
141860,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days,ICICI Prudential Asset Management Company Limited,Close Ended,Income,ICICI Prudential Capital Protection Oriented Fund - Series XII - Plan C 1270 Days - Direct Plan - IDCW Option,5000,12.6364,9/21/2017,2017
141862,Groww ELSS Tax Saver Fund,Groww Asset Management Limited,Open Ended,Equity Scheme - ELSS,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)-Regular Plan-Growth Option,5000,18.21,9/21/2017,2017
141867,Nippon India Capital Builder Fund IV- Series A,Nippon Life India Asset Management Limited,Close Ended,Growth,Nippon India Capital Builder Fund IV- Series A- Growth Option,5000,10.0452,9/29/2017,2017
141868,Nippon India Capital Builder Fund IV- Series A,Nippon Life India Asset Management Limited,Close Ended,Growth,Nippon India Capital Builder Fund IV- Series A- Direct Plan-Growth Option,5000,10.327,9/29/2017,2017
141869,Nippon India Capital Builder Fund IV- Series A,Nippon Life India Asset Management Limited,Close Ended,Growth,Nippon India Capital Builder Fund IV- Series A- Direct Plan-Dividend Payout Option,5000,10.327,9/29/2017,2017
